date,year,month,min_cfs,max_cfs,mean_cfs
2002-06,2002,06,12.0,167.0,76.41333333333334
2002-07,2002,07,1.5,13.2,5.406451612903226
2002-08,2002,08,1.8,30.5,9.548387096774194
2002-09,2002,09,1.7,1020.0,140.86
2002-10,2002,10,75.0,245.0,122.1516129032258
2002-11,2002,11,83.3,419.0,123.18666666666667
2002-12,2002,12,71.7,116.0,93.56774193548387
2003-01,2003,01,79.0,105.0,92.30000000000001
2003-02,2003,02,66.3,215.0,112.08214285714287
2003-03,2003,03,104.0,302.0,169.4516129032258
2003-04,2003,04,201.0,1190.0,599.6333333333333
2003-05,2003,05,283.0,1210.0,649.1290322580645
2003-06,2003,06,201.0,1130.0,521.2333333333333
2003-07,2003,07,28.4,188.0,86.78387096774195
2003-08,2003,08,25.8,319.0,94.28064516129032
2003-09,2003,09,80.5,2340.0,290.1433333333333
2003-10,2003,10,81.0,199.0,120.31935483870969
2003-11,2003,11,79.4,135.0,114.57666666666667
2003-12,2003,12,90.4,130.0,111.3967741935484
2004-01,2004,01,103.0,132.0,126.2258064516129
2004-02,2004,02,128.0,203.0,147.0344827586207
2004-03,2004,03,126.0,1340.0,402.4516129032258
2004-04,2004,04,458.0,1260.0,748.0333333333333
2004-05,2004,05,650.0,1060.0,793.6451612903226
2004-06,2004,06,280.0,833.0,524.0333333333333
2004-07,2004,07,139.0,293.0,189.61290322580646
2004-08,2004,08,73.4,178.0,103.80322580645162
2004-09,2004,09,70.3,815.0,199.15333333333334
2004-10,2004,10,155.0,397.0,213.4516129032258
2004-11,2004,11,165.0,229.0,188.56666666666666
2004-12,2004,12,104.0,280.0,169.19354838709677
2005-01,2005,01,143.0,260.0,189.80645161290323
2005-02,2005,02,164.0,374.0,248.78571428571428
2005-03,2005,03,210.0,798.0,436.96774193548384
2005-04,2005,04,464.0,4340.0,2294.8
2005-05,2005,05,2550.0,9030.0,4761.612903225807
2005-06,2005,06,1280.0,2770.0,1805.3333333333333
2005-07,2005,07,278.0,1120.0,550.7096774193549
2005-08,2005,08,150.0,494.0,294.5806451612903
2005-09,2005,09,122.0,422.0,189.93333333333334
2005-10,2005,10,226.0,515.0,303.4193548387097
2005-11,2005,11,142.0,288.0,192.4
2005-12,2005,12,122.0,200.0,144.19354838709677
2006-01,2006,01,110.0,165.0,136.25806451612902
2006-02,2006,02,132.0,172.0,152.64285714285714
2006-03,2006,03,152.0,285.0,194.96774193548387
2006-04,2006,04,271.0,1160.0,780.0
2006-05,2006,05,388.0,695.0,566.1612903225806
2006-06,2006,06,180.0,619.0,388.93333333333334
2006-07,2006,07,128.0,696.0,245.4516129032258
2006-08,2006,08,150.0,1050.0,347.2903225806452
2006-09,2006,09,109.0,648.0,244.83333333333334
2006-10,2006,10,233.0,4820.0,782.7741935483871
2006-11,2006,11,170.0,325.0,232.3
2006-12,2006,12,136.0,226.0,191.2258064516129
2007-01,2007,01,139.0,210.0,185.51612903225808
2007-02,2007,02,179.0,241.0,200.42857142857142
2007-03,2007,03,166.0,1680.0,807.0
2007-04,2007,04,616.0,1490.0,838.1666666666666
2007-05,2007,05,824.0,2810.0,1262.774193548387
2007-06,2007,06,451.0,1530.0,935.8333333333334
2007-07,2007,07,183.0,591.0,301.4193548387097
2007-08,2007,08,120.0,754.0,281.5806451612903
2007-09,2007,09,98.6,1630.0,311.12
2007-10,2007,10,189.0,612.0,249.1290322580645
2007-11,2007,11,120.0,203.0,157.16666666666666
2007-12,2007,12,134.0,147.0,140.19354838709677
2008-01,2008,01,115.0,161.0,150.4516129032258
2008-02,2008,02,157.0,190.0,170.6206896551724
2008-03,2008,03,200.0,1900.0,447.83870967741933
2008-04,2008,04,1500.0,3680.0,2454.3333333333335
2008-05,2008,05,1970.0,4610.0,2911.2903225806454
2008-06,2008,06,1070.0,2630.0,1957.3333333333333
2008-07,2008,07,380.0,990.0,578.8709677419355
2008-08,2008,08,136.0,702.0,285.83870967741933
2008-09,2008,09,87.1,204.0,129.20666666666665
2008-10,2008,10,85.3,214.0,150.28387096774193
2008-11,2008,11,110.0,185.0,150.03333333333333
2008-12,2008,12,117.0,171.0,135.80645161290323
2009-01,2009,01,105.0,150.0,132.4516129032258
2009-02,2009,02,148.0,206.0,169.60714285714286
2009-03,2009,03,128.0,458.0,239.38709677419354
2009-04,2009,04,265.0,1720.0,838.9666666666667
2009-05,2009,05,1390.0,3360.0,2197.7419354838707
2009-06,2009,06,481.0,1490.0,779.6
2009-07,2009,07,132.0,700.0,315.2258064516129
2009-08,2009,08,61.7,135.0,88.75483870967743
2009-09,2009,09,65.5,145.0,88.05666666666666
2009-10,2009,10,71.1,156.0,125.74516129032257
2009-11,2009,11,97.2,159.0,134.04
2009-12,2009,12,84.0,139.0,92.64516129032258
2010-01,2010,01,65.0,94.0,76.3225806451613
2010-02,2010,02,63.0,145.0,97.21428571428571
2010-03,2010,03,137.0,192.0,167.09677419354838
2010-04,2010,04,180.0,3740.0,1537.9
2010-05,2010,05,821.0,2180.0,1249.0967741935483
2010-06,2010,06,334.0,2760.0,1196.0
2010-07,2010,07,125.0,481.0,244.32258064516128
2010-08,2010,08,136.0,1330.0,412.2258064516129
2010-09,2010,09,70.4,204.0,117.22
2010-10,2010,10,91.4,250.0,158.8032258064516
2010-11,2010,11,123.0,172.0,153.9
2010-12,2010,12,148.0,203.0,173.09677419354838
2011-01,2011,01,110.0,155.0,145.6451612903226
2011-02,2011,02,120.0,223.0,172.5
2011-03,2011,03,171.0,311.0,214.38709677419354
2011-04,2011,04,238.0,1350.0,819.9
2011-05,2011,05,664.0,2940.0,1546.6774193548388
2011-06,2011,06,1120.0,3360.0,2205.3333333333335
2011-07,2011,07,370.0,1250.0,760.4516129032259
2011-08,2011,08,115.0,446.0,219.7741935483871
2011-09,2011,09,116.0,400.0,174.83333333333334
2011-10,2011,10,120.0,449.0,204.2258064516129
2011-11,2011,11,133.0,211.0,170.76666666666668
2011-12,2011,12,110.0,182.0,143.51612903225808
2012-01,2012,01,127.0,196.0,150.67741935483872
2012-02,2012,02,162.0,206.0,173.13793103448276
2012-03,2012,03,179.0,1220.0,396.258064516129
2012-04,2012,04,389.0,1310.0,601.2666666666667
2012-05,2012,05,256.0,432.0,340.2258064516129
2012-06,2012,06,91.4,347.0,204.95333333333335
2012-07,2012,07,76.8,287.0,104.85161290322581
2012-08,2012,08,93.9,303.0,137.13548387096773
2012-09,2012,09,57.0,162.0,86.15333333333334
2012-10,2012,10,67.1,121.0,100.96774193548387
2012-11,2012,11,86.4,129.0,106.96000000000001
2012-12,2012,12,85.2,132.0,106.13870967741936
2013-01,2013,01,71.0,100.0,82.58064516129032
2013-02,2013,02,100.0,140.0,120.25
2013-03,2013,03,104.0,159.0,129.29032258064515
2013-04,2013,04,149.0,364.0,250.5
2013-05,2013,05,318.0,717.0,466.7096774193548
2013-06,2013,06,59.8,438.0,253.64666666666665
2013-07,2013,07,16.3,855.0,125.3967741935484
2013-08,2013,08,118.0,626.0,254.70967741935485
2013-09,2013,09,98.1,1800.0,503.80333333333334
2013-10,2013,10,178.0,475.0,238.09677419354838
2013-11,2013,11,127.0,277.0,184.03333333333333
2013-12,2013,12,80.0,180.0,110.51612903225806
2014-01,2014,01,97.0,140.0,108.16129032258064
2014-02,2014,02,135.0,191.0,164.21428571428572
2014-03,2014,03,138.0,275.0,182.25806451612902
2014-04,2014,04,283.0,1670.0,804.9333333333333
2014-05,2014,05,418.0,1310.0,684.0967741935484
2014-06,2014,06,453.0,1410.0,870.2666666666667
2014-07,2014,07,135.0,486.0,294.7096774193548
2014-08,2014,08,148.0,637.0,261.1290322580645
2014-09,2014,09,134.0,1110.0,310.3
2014-10,2014,10,204.0,550.0,293.19354838709677
2014-11,2014,11,132.0,207.0,166.53333333333333
2014-12,2014,12,82.3,167.0,136.41290322580645
2015-01,2015,01,85.2,188.0,137.43548387096774
2015-02,2015,02,139.0,176.0,151.32142857142858
2015-03,2015,03,157.0,406.0,255.51612903225808
2015-04,2015,04,168.0,419.0,251.3
2015-05,2015,05,190.0,1150.0,635.7741935483871
2015-06,2015,06,819.0,2360.0,1430.7333333333333
2015-07,2015,07,181.0,1440.0,642.6774193548387
2015-08,2015,08,160.0,890.0,270.03225806451616
2015-09,2015,09,85.5,341.0,155.99666666666664
2015-10,2015,10,79.4,542.0,218.53870967741935
2015-11,2015,11,163.0,284.0,207.36666666666667
2015-12,2015,12,104.0,224.0,161.7741935483871
2016-01,2016,01,139.0,231.0,183.2258064516129
2016-02,2016,02,99.8,312.0,202.26896551724138
2016-03,2016,03,217.0,680.0,402.2903225806452
2016-04,2016,04,324.0,1340.0,868.9333333333333
2016-05,2016,05,721.0,1660.0,1170.5806451612902
2016-06,2016,06,579.0,2670.0,1568.8333333333333
2016-07,2016,07,189.0,1290.0,487.06451612903226
2016-08,2016,08,157.0,1140.0,348.51612903225805
2016-09,2016,09,109.0,363.0,180.13333333333333
2016-10,2016,10,145.0,185.0,160.51612903225808
2016-11,2016,11,105.0,172.0,145.03333333333333
2016-12,2016,12,98.4,220.0,149.17419354838708
2017-01,2017,01,115.0,246.0,174.8709677419355
2017-02,2017,02,162.0,236.0,202.28571428571428
2017-03,2017,03,196.0,1710.0,760.1290322580645
2017-04,2017,04,1670.0,2440.0,2127.6666666666665
2017-05,2017,05,982.0,4410.0,2158.7741935483873
2017-06,2017,06,741.0,2670.0,1644.2
2017-07,2017,07,398.0,974.0,542.258064516129
2017-08,2017,08,102.0,492.0,248.38709677419354
2017-09,2017,09,69.0,165.0,106.78999999999999
2017-10,2017,10,116.0,162.0,146.5483870967742
2017-11,2017,11,109.0,169.0,143.9
2017-12,2017,12,69.6,151.0,113.21935483870968
2018-01,2018,01,88.3,158.0,116.12903225806451
2018-02,2018,02,132.0,172.0,150.71428571428572
2018-03,2018,03,108.0,216.0,156.25806451612902
2018-04,2018,04,79.5,198.0,123.92333333333333
2018-05,2018,05,103.0,298.0,191.48387096774192
2018-06,2018,06,25.2,166.0,89.14666666666668
2018-07,2018,07,6.91,57.1,26.95387096774194
2018-08,2018,08,2.53,350.0,39.43903225806452
2018-09,2018,09,8.3,57.7,22.773000000000003
2018-10,2018,10,21.4,498.0,127.99032258064516
2018-11,2018,11,59.5,121.0,93.47
2018-12,2018,12,57.9,143.0,85.96774193548387
2019-01,2019,01,48.5,136.0,82.69677419354838
2019-02,2019,02,57.7,855.0,145.9
2019-03,2019,03,202.0,994.0,375.1290322580645
2019-04,2019,04,377.0,4040.0,2123.233333333333
2019-05,2019,05,1630.0,5020.0,2428.3870967741937
2019-06,2019,06,2080.0,5670.0,3367.0
2019-07,2019,07,587.0,3390.0,1378.4193548387098
2019-08,2019,08,137.0,668.0,356.64516129032256
2019-09,2019,09,57.2,170.0,98.0
2019-10,2019,10,53.4,173.0,136.66451612903228
2019-11,2019,11,134.0,188.0,152.06666666666666
2019-12,2019,12,82.3,176.0,125.30967741935484
2020-01,2020,01,107.0,170.0,125.03225806451613
2020-02,2020,02,119.0,200.0,163.3793103448276
2020-03,2020,03,155.0,249.0,195.7741935483871
2020-04,2020,04,162.0,391.0,268.5
2020-05,2020,05,281.0,527.0,426.7741935483871
2020-06,2020,06,128.0,704.0,361.1666666666667
2020-07,2020,07,43.7,445.0,114.99677419354839
2020-08,2020,08,26.4,180.0,49.76451612903226
2020-09,2020,09,27.5,78.3,47.29
2020-10,2020,10,25.6,103.0,47.87419354838709
2020-11,2020,11,86.4,126.0,101.85666666666665
2020-12,2020,12,39.4,84.5,59.87096774193548
2021-01,2021,01,86.1,130.0,100.16129032258064
2021-02,2021,02,97.9,150.0,120.13928571428572
2021-03,2021,03,63.5,114.0,95.5
2021-04,2021,04,61.0,298.0,174.57000000000002
2021-05,2021,05,129.0,319.0,217.61290322580646
2021-06,2021,06,141.0,590.0,362.0
2021-07,2021,07,47.5,517.0,143.56451612903226
2021-08,2021,08,36.5,1160.0,198.6967741935484
2021-09,2021,09,18.7,146.0,44.18666666666666
2021-10,2021,10,58.7,149.0,99.2258064516129
2021-11,2021,11,72.2,115.0,99.03
2021-12,2021,12,50.1,165.0,88.66774193548386
2022-01,2022,01,47.5,113.0,76.76129032258065
2022-02,2022,02,47.3,110.0,77.47857142857143
2022-03,2022,03,63.3,276.0,108.79354838709678
2022-04,2022,04,288.0,864.0,483.8666666666667
2022-05,2022,05,270.0,717.0,517.4193548387096
2022-06,2022,06,150.0,366.0,261.55172413793105
