date,year,month,min_cfs,max_cfs,mean_cfs
1991-06,1991,06,120.0,2610.0,1123.2
1991-07,1991,07,49.0,1190.0,142.96774193548387
1991-08,1991,08,31.0,265.0,82.09677419354838
1991-09,1991,09,14.0,73.0,29.733333333333334
1991-10,1991,10,14.0,32.0,17.93548387096774
1991-11,1991,11,40.0,110.0,80.16666666666667
1991-12,1991,12,15.0,65.0,44.516129032258064
1992-01,1992,01,25.0,65.0,49.83870967741935
1992-02,1992,02,50.0,100.0,69.65517241379311
1992-03,1992,03,75.0,479.0,282.2258064516129
1992-04,1992,04,344.0,983.0,593.5
1992-05,1992,05,677.0,1800.0,951.3548387096774
1992-06,1992,06,105.0,1070.0,402.73333333333335
1992-07,1992,07,20.0,222.0,81.35483870967742
1992-08,1992,08,0.36,23.0,9.16709677419355
1992-09,1992,09,0.05,20.0,1.7723333333333333
1992-10,1992,10,24.0,160.0,53.0
1992-11,1992,11,44.0,169.0,104.36666666666666
1992-12,1992,12,40.0,91.0,66.48387096774194
1993-01,1993,01,35.0,52.0,42.774193548387096
1993-02,1993,02,44.0,63.0,54.785714285714285
1993-03,1993,03,83.0,1290.0,626.4193548387096
1993-04,1993,04,369.0,1360.0,632.6666666666666
1993-05,1993,05,1100.0,5470.0,3427.4193548387098
1993-06,1993,06,1110.0,4020.0,2427.0
1993-07,1993,07,106.0,1090.0,430.16129032258067
1993-08,1993,08,46.0,567.0,147.06451612903226
1993-09,1993,09,30.0,114.0,49.8
1993-10,1993,10,53.0,315.0,146.96774193548387
1993-11,1993,11,85.0,156.0,108.7
1993-12,1993,12,70.0,98.0,79.74193548387096
1994-01,1994,01,65.0,80.0,72.90322580645162
1994-02,1994,02,66.0,95.0,80.96428571428571
1994-03,1994,03,85.0,561.0,342.4193548387097
1994-04,1994,04,254.0,2400.0,781.9
1994-05,1994,05,698.0,2050.0,1421.9032258064517
1994-06,1994,06,45.0,1250.0,362.6666666666667
1994-07,1994,07,0.17,34.0,4.549354838709678
1994-08,1994,08,0.0,71.0,8.729354838709678
1994-09,1994,09,0.0,75.0,8.667333333333334
1994-10,1994,10,6.3,621.0,110.78709677419356
1994-11,1994,11,48.0,175.0,99.93333333333334
1994-12,1994,12,77.0,112.0,99.93548387096774
1995-01,1995,01,97.0,119.0,106.2258064516129
1995-02,1995,02,85.0,712.0,255.28571428571428
1995-03,1995,03,167.0,1300.0,335.19354838709677
1995-04,1995,04,207.0,685.0,429.2
1995-05,1995,05,512.0,5020.0,3077.7096774193546
1995-06,1995,06,2550.0,5830.0,4096.0
1995-07,1995,07,339.0,2590.0,1395.3870967741937
1995-08,1995,08,39.0,317.0,119.48387096774194
1995-09,1995,09,28.0,460.0,87.0
1995-10,1995,10,179.0,438.0,266.1290322580645
1995-11,1995,11,170.0,435.0,260.1333333333333
1995-12,1995,12,89.0,196.0,157.93548387096774
1996-01,1996,01,90.0,140.0,111.06451612903226
1996-02,1996,02,70.0,120.0,93.51724137931035
1996-03,1996,03,80.0,441.0,187.32258064516128
1996-04,1996,04,429.0,1760.0,951.9333333333333
1996-05,1996,05,917.0,5460.0,2888.7741935483873
1996-06,1996,06,699.0,2810.0,1801.0666666666666
1996-07,1996,07,38.0,649.0,182.48387096774192
1996-08,1996,08,7.7,79.0,24.4741935483871
1996-09,1996,09,5.1,13.0,9.363333333333333
1996-10,1996,10,22.0,217.0,76.83870967741936
1996-11,1996,11,145.0,299.0,219.1
1996-12,1996,12,70.0,144.0,115.09677419354838
1997-01,1997,01,94.0,231.0,171.48387096774192
1997-02,1997,02,205.0,257.0,225.75
1997-03,1997,03,250.0,1800.0,1015.3870967741935
1997-04,1997,04,471.0,2200.0,971.0666666666667
1997-05,1997,05,1920.0,4790.0,3915.1612903225805
1997-06,1997,06,1220.0,5020.0,3377.0
1997-07,1997,07,156.0,1110.0,448.19354838709677
1997-08,1997,08,78.0,146.0,117.12903225806451
1997-09,1997,09,78.0,1080.0,273.93333333333334
1997-10,1997,10,266.0,368.0,311.741935483871
1997-11,1997,11,66.0,311.0,209.63333333333333
1997-12,1997,12,54.0,190.0,110.25806451612904
1998-01,1998,01,46.0,250.0,144.19354838709677
1998-02,1998,02,110.0,240.0,171.42857142857142
1998-03,1998,03,78.0,1180.0,501.0967741935484
1998-04,1998,04,595.0,2300.0,971.7333333333333
1998-05,1998,05,2510.0,3540.0,3144.1935483870966
1998-06,1998,06,1380.0,4370.0,2337.3333333333335
1998-07,1998,07,245.0,1280.0,604.9354838709677
1998-08,1998,08,28.0,938.0,180.80645161290323
1998-09,1998,09,13.0,35.0,19.266666666666666
1998-10,1998,10,39.0,388.0,186.8709677419355
1998-11,1998,11,202.0,320.0,249.9
1998-12,1998,12,64.0,305.0,183.96774193548387
1999-01,1999,01,120.0,280.0,227.09677419354838
1999-02,1999,02,130.0,370.0,236.42857142857142
1999-03,1999,03,318.0,912.0,557.3548387096774
1999-04,1999,04,497.0,3550.0,1184.9666666666667
1999-05,1999,05,1760.0,5260.0,3267.7419354838707
1999-06,1999,06,1220.0,4590.0,2585.6666666666665
1999-07,1999,07,99.0,1060.0,344.8709677419355
1999-08,1999,08,36.0,189.0,81.70967741935483
1999-09,1999,09,40.0,215.0,87.26666666666667
1999-10,1999,10,94.0,131.0,109.0
1999-11,1999,11,45.0,193.0,127.43333333333334
1999-12,1999,12,72.0,169.0,122.54838709677419
2000-01,2000,01,125.0,230.0,162.09677419354838
2000-02,2000,02,155.0,290.0,214.72413793103448
2000-03,2000,03,93.0,400.0,210.70967741935485
2000-04,2000,04,190.0,2320.0,910.1333333333333
2000-05,2000,05,1250.0,2970.0,2165.1612903225805
2000-06,2000,06,94.0,2610.0,692.7666666666667
2000-07,2000,07,13.0,145.0,42.25806451612903
2000-08,2000,08,0.74,14.0,4.236451612903227
2000-09,2000,09,0.34,830.0,101.241
2000-10,2000,10,49.0,177.0,80.06451612903226
2000-11,2000,11,30.0,99.0,56.6
2000-12,2000,12,35.0,120.0,63.54838709677419
2001-01,2001,01,50.0,75.0,65.64516129032258
2001-02,2001,02,55.0,95.0,69.82142857142857
2001-03,2001,03,115.0,1270.0,544.3870967741935
2001-04,2001,04,414.0,2250.0,947.2
2001-05,2001,05,1230.0,2700.0,1875.483870967742
2001-06,2001,06,70.0,1330.0,536.5333333333333
2001-07,2001,07,4.0,70.0,23.35483870967742
2001-08,2001,08,3.0,278.0,40.538709677419355
2001-09,2001,09,0.63,61.0,10.675999999999998
2001-10,2001,10,0.23,67.7,36.777096774193545
2001-11,2001,11,64.5,99.8,80.40333333333334
2001-12,2001,12,62.0,81.0,71.16129032258064
2002-01,2002,01,55.0,80.0,67.12903225806451
2002-02,2002,02,65.0,85.0,77.85714285714286
2002-03,2002,03,70.0,433.0,168.38709677419354
2002-04,2002,04,389.0,1000.0,617.3333333333334
2002-05,2002,05,346.0,823.0,517.7741935483871
2002-06,2002,06,2.08,691.0,246.65733333333336
2002-07,2002,07,0.0,2.59,0.41903225806451616
2002-08,2002,08,0.0,46.0,1.6580645161290322
2002-09,2002,09,0.0,45.1,1.6706666666666667
2002-10,2002,10,0.22,61.6,40.493870967741934
2002-11,2002,11,47.3,97.0,67.27333333333334
2002-12,2002,12,30.0,65.0,48.38709677419355
2003-01,2003,01,40.0,131.0,80.31290322580645
2003-02,2003,02,66.1,186.0,115.28571428571429
2003-03,2003,03,157.0,933.0,372.61290322580646
2003-04,2003,04,249.0,1440.0,729.8666666666667
2003-05,2003,05,565.0,3430.0,1628.0967741935483
2003-06,2003,06,280.0,3820.0,1216.0
2003-07,2003,07,3.33,246.0,62.392258064516135
2003-08,2003,08,0.0,8.23,1.8274193548387097
2003-09,2003,09,0.0,7.22,1.9733333333333332
2003-10,2003,10,0.36,34.6,14.767096774193549
2003-11,2003,11,23.0,99.4,65.82
2003-12,2003,12,28.0,72.0,53.03225806451613
2004-01,2004,01,54.0,77.0,70.12903225806451
2004-02,2004,02,73.0,80.0,76.27586206896552
2004-03,2004,03,100.0,696.0,370.4516129032258
2004-04,2004,04,406.0,1050.0,656.3
2004-05,2004,05,561.0,1320.0,913.4516129032259
2004-06,2004,06,254.0,756.0,444.03333333333336
2004-07,2004,07,26.8,502.0,135.50967741935486
2004-08,2004,08,0.48,92.7,22.12741935483871
2004-09,2004,09,4.83,286.0,78.541
2004-10,2004,10,62.2,475.0,142.84193548387097
2004-11,2004,11,88.2,263.0,170.90666666666667
2004-12,2004,12,120.0,158.0,143.70967741935485
2005-01,2005,01,135.0,470.0,227.90322580645162
2005-02,2005,02,109.0,880.0,334.2142857142857
2005-03,2005,03,212.0,476.0,325.3225806451613
2005-04,2005,04,197.0,1870.0,817.5
2005-05,2005,05,888.0,3830.0,2152.7096774193546
2005-06,2005,06,1000.0,2890.0,1737.6666666666667
2005-07,2005,07,39.9,999.0,295.40967741935486
2005-08,2005,08,12.3,67.3,29.590322580645164
2005-09,2005,09,16.8,164.0,37.38666666666666
2005-10,2005,10,26.4,147.0,96.55806451612904
2005-11,2005,11,86.6,179.0,111.86
2005-12,2005,12,78.8,120.0,109.31290322580645
2006-01,2006,01,79.9,107.0,97.70322580645161
2006-02,2006,02,59.3,114.0,86.59642857142856
2006-03,2006,03,71.2,142.0,109.6516129032258
2006-04,2006,04,158.0,2410.0,1086.0333333333333
2006-05,2006,05,1160.0,3630.0,1982.9032258064517
2006-06,2006,06,122.0,1200.0,642.3666666666667
2006-07,2006,07,14.2,166.0,56.86451612903225
2006-08,2006,08,6.68,127.0,26.473548387096773
2006-09,2006,09,17.2,371.0,98.73666666666666
2006-10,2006,10,95.7,328.0,200.65806451612903
2006-11,2006,11,79.2,226.0,151.63666666666668
2006-12,2006,12,73.7,83.8,80.41935483870968
2007-01,2007,01,65.8,82.3,73.13548387096773
2007-02,2007,02,69.2,85.2,77.75
2007-03,2007,03,69.9,1300.0,740.9903225806452
2007-04,2007,04,671.0,1240.0,940.7333333333333
2007-05,2007,05,728.0,2200.0,1490.9032258064517
2007-06,2007,06,22.9,722.0,362.47999999999996
2007-07,2007,07,2.74,55.0,13.984838709677419
2007-08,2007,08,3.08,87.7,17.138387096774192
2007-09,2007,09,5.96,174.0,56.846000000000004
2007-10,2007,10,79.3,198.0,137.60967741935482
2007-11,2007,11,91.3,208.0,127.67666666666668
2007-12,2007,12,97.0,113.0,102.29354838709678
2008-01,2008,01,95.5,107.0,99.9258064516129
2008-02,2008,02,107.0,150.0,127.41379310344827
2008-03,2008,03,149.0,710.0,281.38709677419354
2008-04,2008,04,293.0,1320.0,656.3333333333334
2008-05,2008,05,1110.0,7660.0,3554.8387096774195
2008-06,2008,06,2040.0,6710.0,3385.0
2008-07,2008,07,98.3,1830.0,588.9451612903225
2008-08,2008,08,27.7,189.0,69.6516129032258
2008-09,2008,09,73.0,358.0,117.32
2008-10,2008,10,66.3,127.0,103.43870967741935
2008-11,2008,11,111.0,161.0,139.36666666666667
2008-12,2008,12,60.3,162.0,104.09354838709677
2009-01,2009,01,104.0,127.0,117.19354838709677
2009-02,2009,02,117.0,879.0,195.0
2009-03,2009,03,190.0,653.0,377.0
2009-04,2009,04,286.0,4460.0,1393.1666666666667
2009-05,2009,05,3130.0,5730.0,3947.4193548387098
2009-06,2009,06,1370.0,4900.0,2789.6666666666665
2009-07,2009,07,124.0,1390.0,457.5806451612903
2009-08,2009,08,29.2,117.0,57.16451612903226
2009-09,2009,09,25.4,85.3,51.17333333333333
2009-10,2009,10,84.0,238.0,157.49354838709678
2009-11,2009,11,70.6,231.0,148.53
2009-12,2009,12,76.9,114.0,88.31935483870969
2010-01,2010,01,75.5,90.7,82.62903225806451
2010-02,2010,02,75.4,82.7,79.29642857142858
2010-03,2010,03,81.3,453.0,164.39354838709676
2010-04,2010,04,294.0,3240.0,1190.3
2010-05,2010,05,1080.0,5210.0,2717.0967741935483
2010-06,2010,06,1100.0,5540.0,3306.0
2010-07,2010,07,104.0,998.0,422.19354838709677
2010-08,2010,08,45.8,262.0,97.63225806451612
2010-09,2010,09,43.4,124.0,67.27333333333334
2010-10,2010,10,62.1,345.0,145.49354838709678
2010-11,2010,11,122.0,219.0,164.46666666666667
2010-12,2010,12,119.0,146.0,131.70967741935485
2011-01,2011,01,120.0,141.0,133.06451612903226
2011-02,2011,02,122.0,316.0,151.14285714285714
2011-03,2011,03,316.0,1760.0,811.8064516129032
2011-04,2011,04,468.0,3480.0,1586.5666666666666
2011-05,2011,05,1190.0,7770.0,4819.677419354839
2011-06,2011,06,4040.0,9580.0,6310.0
2011-07,2011,07,490.0,4560.0,2063.8064516129034
2011-08,2011,08,133.0,455.0,221.70967741935485
2011-09,2011,09,95.0,280.0,136.44333333333333
2011-10,2011,10,89.2,203.0,155.63225806451615
2011-11,2011,11,144.0,242.0,181.63333333333333
2011-12,2011,12,112.0,225.0,183.80645161290323
2012-01,2012,01,111.0,198.0,167.1290322580645
2012-02,2012,02,118.0,208.0,148.68965517241378
2012-03,2012,03,168.0,693.0,467.80645161290323
2012-04,2012,04,577.0,1440.0,860.8
2012-05,2012,05,385.0,1060.0,772.6129032258065
2012-06,2012,06,7.59,321.0,106.35066666666667
2012-07,2012,07,1.12,12.4,3.1551612903225807
2012-08,2012,08,1.37,4.35,2.9461290322580647
2012-09,2012,09,0.46,1.39,0.9179999999999999
2012-10,2012,10,0.23,83.9,33.14451612903226
2012-11,2012,11,61.0,142.0,96.13000000000001
2012-12,2012,12,37.3,129.0,87.32903225806452
2013-01,2013,01,71.8,99.1,85.0741935483871
2013-02,2013,02,73.4,92.7,83.41428571428571
2013-03,2013,03,78.9,214.0,140.32580645161292
2013-04,2013,04,178.0,492.0,264.53333333333336
2013-05,2013,05,437.0,1880.0,1152.9354838709678
2013-06,2013,06,75.4,1040.0,424.8066666666667
2013-07,2013,07,1.65,60.1,8.488709677419354
2013-08,2013,08,0.0,3.1,1.164516129032258
2013-09,2013,09,0.0,157.0,34.63133333333334
2013-10,2013,10,45.7,337.0,143.541935483871
2013-11,2013,11,55.5,160.0,126.41666666666667
2013-12,2013,12,34.0,134.0,79.91612903225807
2014-01,2014,01,82.0,107.0,95.23548387096774
2014-02,2014,02,89.3,122.0,103.18928571428572
2014-03,2014,03,143.0,314.0,227.16129032258064
2014-04,2014,04,216.0,2410.0,909.5333333333333
2014-05,2014,05,834.0,4390.0,2376.3870967741937
2014-06,2014,06,482.0,4310.0,1660.3666666666666
2014-07,2014,07,39.1,465.0,192.70967741935485
2014-08,2014,08,25.5,1410.0,215.58064516129033
2014-09,2014,09,96.8,948.0,192.06
2014-10,2014,10,137.0,468.0,183.4516129032258
2014-11,2014,11,92.2,215.0,157.60666666666665
2014-12,2014,12,52.8,162.0,110.56451612903226
2015-01,2015,01,62.1,177.0,110.63548387096773
2015-02,2015,02,70.0,310.0,179.64285714285714
2015-03,2015,03,140.0,441.0,246.58064516129033
2015-04,2015,04,409.0,705.0,514.5333333333333
2015-05,2015,05,647.0,3390.0,1771.6774193548388
2015-06,2015,06,285.0,2150.0,1207.9
2015-07,2015,07,11.3,709.0,181.75483870967741
2015-08,2015,08,0.07,18.4,7.7054838709677425
2015-09,2015,09,2.81,199.0,40.18866666666667
2015-10,2015,10,20.1,165.0,72.60967741935484
2015-11,2015,11,52.1,353.0,126.55333333333333
2015-12,2015,12,65.2,92.6,83.80322580645162
2016-01,2016,01,64.9,86.4,78.49032258064516
2016-02,2016,02,79.0,132.0,102.98275862068965
2016-03,2016,03,131.0,348.0,232.25806451612902
2016-04,2016,04,230.0,2090.0,1028.9666666666667
2016-05,2016,05,845.0,5570.0,3322.1935483870966
2016-06,2016,06,475.0,3650.0,2156.8333333333335
2016-07,2016,07,30.3,518.0,200.72903225806454
2016-08,2016,08,9.33,43.6,23.910645161290322
2016-09,2016,09,8.39,220.0,45.498666666666665
2016-10,2016,10,72.7,146.0,97.63225806451612
2016-11,2016,11,45.0,257.0,114.85
2016-12,2016,12,81.3,121.0,103.06774193548387
2017-01,2017,01,89.7,111.0,102.7258064516129
2017-02,2017,02,98.7,130.0,116.41785714285713
2017-03,2017,03,130.0,1170.0,608.3548387096774
2017-04,2017,04,612.0,1700.0,1122.2
2017-05,2017,05,861.0,2870.0,1718.4193548387098
2017-06,2017,06,439.0,2700.0,1494.4
2017-07,2017,07,40.2,390.0,145.09677419354838
2017-08,2017,08,8.35,155.0,37.55
2017-09,2017,09,0.17,123.0,28.131666666666668
2017-10,2017,10,93.8,271.0,142.8967741935484
2017-11,2017,11,104.0,174.0,130.96666666666667
2017-12,2017,12,51.3,146.0,89.8741935483871
2018-01,2018,01,90.4,105.0,98.09677419354838
2018-02,2018,02,68.0,104.0,90.78928571428571
2018-03,2018,03,86.1,484.0,216.5258064516129
2018-04,2018,04,167.0,1430.0,551.0666666666667
2018-05,2018,05,985.0,1820.0,1309.516129032258
2018-06,2018,06,32.7,944.0,259.9166666666667
2018-07,2018,07,0.0,27.5,4.738709677419355
2018-08,2018,08,0.0,21.5,0.9029032258064515
2018-09,2018,09,0.0,0.0,0.0
2018-10,2018,10,0.0,312.0,81.09354838709677
2018-11,2018,11,23.9,64.1,44.66
2018-12,2018,12,34.4,98.5,46.71935483870968
2019-01,2019,01,80.4,98.5,86.54516129032258
2019-02,2019,02,84.5,104.0,95.35357142857143
2019-03,2019,03,85.3,897.0,312.43548387096774
2019-04,2019,04,264.0,3260.0,1191.5
2019-05,2019,05,1370.0,3070.0,2064.516129032258
2019-06,2019,06,1500.0,3820.0,2424.0
2019-07,2019,07,51.3,1530.0,532.5935483870968
2019-08,2019,08,11.3,47.6,26.17096774193548
2019-09,2019,09,7.68,82.9,27.482666666666667
2019-10,2019,10,27.3,90.8,63.274193548387096
2019-11,2019,11,70.2,146.0,108.88666666666667
2019-12,2019,12,64.3,171.0,105.35806451612903
2020-01,2020,01,66.9,95.6,80.50645161290322
2020-02,2020,02,66.6,130.0,84.10689655172413
2020-03,2020,03,137.0,761.0,408.96774193548384
2020-04,2020,04,283.0,1950.0,662.6666666666666
2020-05,2020,05,1490.0,4320.0,2456.451612903226
2020-06,2020,06,295.0,2900.0,1230.3333333333333
2020-07,2020,07,9.37,270.0,68.42096774193548
2020-08,2020,08,0.02,40.4,4.22516129032258
2020-09,2020,09,0.0,23.0,9.129666666666667
2020-10,2020,10,13.0,139.0,48.438709677419354
2020-11,2020,11,33.9,121.0,89.28999999999999
2020-12,2020,12,56.9,108.0,96.28064516129032
2021-01,2021,01,108.0,109.0,108.19354838709677
2021-02,2021,02,109.0,127.0,113.89285714285714
2021-03,2021,03,129.0,346.0,210.90322580645162
2021-04,2021,04,167.0,485.0,300.6666666666667
2021-05,2021,05,377.0,1120.0,740.2258064516129
2021-06,2021,06,52.1,799.0,356.6166666666667
2021-07,2021,07,0.12,144.0,20.02
2021-08,2021,08,0.0,18.1,0.8680645161290322
2021-09,2021,09,0.0,1.53,0.051000000000000004
2021-10,2021,10,5.53,155.0,67.84935483870967
2021-11,2021,11,45.9,156.0,108.78333333333333
2021-12,2021,12,63.5,130.0,91.44193548387096
2022-01,2022,01,80.9,112.0,100.36451612903227
2022-02,2022,02,73.0,95.0,80.37142857142858
2022-03,2022,03,76.2,813.0,240.99677419354836
2022-04,2022,04,223.0,1390.0,585.7666666666667
2022-05,2022,05,1010.0,2780.0,1726.4516129032259
2022-06,2022,06,350.0,1990.0,1123.9655172413793
