date,year,month,min_cfs,max_cfs,mean_cfs
1987-05,1987,05,313.0,4790.0,1877.1290322580646
1987-06,1987,06,163.0,4760.0,1477.2666666666667
1987-07,1987,07,152.0,1160.0,317.83870967741933
1987-08,1987,08,232.0,1200.0,455.2903225806452
1987-09,1987,09,145.0,499.0,253.46666666666667
1987-10,1987,10,201.0,456.0,260.3225806451613
1987-11,1987,11,185.0,432.0,278.2
1987-12,1987,12,210.0,484.0,348.80645161290323
1988-01,1988,01,270.0,355.0,318.2903225806452
1988-02,1988,02,285.0,550.0,407.9310344827586
1988-03,1988,03,448.0,688.0,571.741935483871
1988-04,1988,04,171.0,434.0,269.9
1988-05,1988,05,83.0,455.0,194.4516129032258
1988-06,1988,06,84.0,414.0,138.3
1988-07,1988,07,70.0,271.0,120.29032258064517
1988-08,1988,08,50.0,156.0,113.45161290322581
1988-09,1988,09,51.0,139.0,89.13333333333334
1988-10,1988,10,58.0,129.0,95.0
1988-11,1988,11,111.0,214.0,128.46666666666667
1988-12,1988,12,79.0,130.0,109.87096774193549
1989-01,1989,01,94.0,153.0,118.7741935483871
1989-02,1989,02,72.0,190.0,138.60714285714286
1989-03,1989,03,115.0,390.0,264.0
1989-04,1989,04,20.0,415.0,192.6
1989-05,1989,05,36.0,138.0,81.93548387096774
1989-06,1989,06,52.0,138.0,103.5
1989-07,1989,07,21.0,142.0,53.064516129032256
1989-08,1989,08,27.0,239.0,67.61290322580645
1989-09,1989,09,19.0,348.0,80.83333333333333
1989-10,1989,10,33.0,115.0,52.903225806451616
1989-11,1989,11,34.0,54.0,42.6
1989-12,1989,12,29.0,54.0,39.61290322580645
1990-01,1990,01,36.0,56.0,43.32258064516129
1990-02,1990,02,25.0,92.0,52.642857142857146
1990-03,1990,03,44.0,215.0,88.35483870967742
1990-04,1990,04,21.0,92.0,41.9
1990-05,1990,05,29.0,122.0,49.193548387096776
1990-06,1990,06,37.0,2280.0,300.76666666666665
1990-07,1990,07,45.0,160.0,80.45161290322581
1990-08,1990,08,26.0,66.0,43.806451612903224
1990-09,1990,09,26.0,130.0,84.26666666666667
1990-10,1990,10,76.0,171.0,98.48387096774194
1990-11,1990,11,72.0,106.0,85.1
1990-12,1990,12,80.0,139.0,103.70967741935483
1991-01,1991,01,85.0,130.0,105.6774193548387
1991-02,1991,02,118.0,178.0,143.71428571428572
1991-03,1991,03,56.0,142.0,104.87096774193549
1991-04,1991,04,35.0,90.0,51.3
1991-05,1991,05,27.0,124.0,51.03225806451613
1991-06,1991,06,67.0,1260.0,348.6
1991-07,1991,07,55.0,152.0,90.51612903225806
1991-08,1991,08,69.0,200.0,108.48387096774194
1991-09,1991,09,80.0,278.0,143.8
1991-10,1991,10,84.0,158.0,112.64516129032258
1991-11,1991,11,79.0,153.0,115.43333333333334
1991-12,1991,12,53.0,140.0,113.0
1992-01,1992,01,130.0,248.0,164.96774193548387
1992-02,1992,02,170.0,210.0,190.51724137931035
1992-03,1992,03,100.0,222.0,168.32258064516128
1992-04,1992,04,28.0,95.0,53.333333333333336
1992-05,1992,05,40.0,210.0,91.03225806451613
1992-06,1992,06,48.0,109.0,77.5
1992-07,1992,07,54.0,249.0,98.41935483870968
1992-08,1992,08,41.0,92.0,62.064516129032256
1992-09,1992,09,43.0,103.0,75.16666666666667
1992-10,1992,10,56.0,125.0,70.51612903225806
1992-11,1992,11,61.0,109.0,76.7
1992-12,1992,12,82.0,130.0,101.45161290322581
1993-01,1993,01,82.0,116.0,98.19354838709677
1993-02,1993,02,87.0,150.0,112.89285714285714
1993-03,1993,03,131.0,463.0,201.61290322580646
1993-04,1993,04,46.0,300.0,133.5
1993-05,1993,05,49.0,2910.0,682.7096774193549
1993-06,1993,06,209.0,1520.0,600.2333333333333
1993-07,1993,07,32.0,218.0,89.61290322580645
1993-08,1993,08,37.0,207.0,95.87096774193549
1993-09,1993,09,61.0,155.0,88.9
1993-10,1993,10,48.0,380.0,202.93548387096774
1993-11,1993,11,240.0,330.0,282.7
1993-12,1993,12,200.0,354.0,302.19354838709677
1994-01,1994,01,172.0,290.0,204.6451612903226
1994-02,1994,02,170.0,285.0,227.07142857142858
1994-03,1994,03,94.0,280.0,174.09677419354838
1994-04,1994,04,41.0,137.0,77.76666666666667
1994-05,1994,05,44.0,94.0,71.16129032258064
1994-06,1994,06,32.0,97.0,60.13333333333333
1994-07,1994,07,12.0,97.0,46.645161290322584
1994-08,1994,08,7.0,58.0,32.41935483870968
1994-09,1994,09,33.0,86.0,49.6
1994-10,1994,10,82.0,462.0,150.93548387096774
1994-11,1994,11,78.0,120.0,90.1
1994-12,1994,12,126.0,249.0,160.29032258064515
1995-01,1995,01,164.0,319.0,251.25806451612902
1995-02,1995,02,98.0,285.0,142.0
1995-03,1995,03,49.0,109.0,86.35483870967742
1995-04,1995,04,42.0,123.0,55.666666666666664
1995-05,1995,05,63.0,1220.0,318.2903225806452
1995-06,1995,06,740.0,7000.0,3098.0
1995-07,1995,07,248.0,6130.0,3177.483870967742
1995-08,1995,08,150.0,520.0,229.32258064516128
1995-09,1995,09,160.0,243.0,202.5
1995-10,1995,10,141.0,281.0,208.3548387096774
1995-11,1995,11,288.0,449.0,356.93333333333334
1995-12,1995,12,262.0,515.0,421.0967741935484
1996-01,1996,01,172.0,599.0,389.96774193548384
1996-02,1996,02,199.0,552.0,399.37931034482756
1996-03,1996,03,384.0,631.0,456.741935483871
1996-04,1996,04,137.0,489.0,339.43333333333334
1996-05,1996,05,162.0,755.0,371.7096774193548
1996-06,1996,06,231.0,1010.0,485.53333333333336
1996-07,1996,07,62.0,339.0,119.41935483870968
1996-08,1996,08,59.0,100.0,74.35483870967742
1996-09,1996,09,56.0,146.0,88.8
1996-10,1996,10,65.0,163.0,101.35483870967742
1996-11,1996,11,149.0,394.0,236.56666666666666
1996-12,1996,12,212.0,426.0,297.0967741935484
1997-01,1997,01,250.0,320.0,276.7741935483871
1997-02,1997,02,280.0,460.0,353.2142857142857
1997-03,1997,03,380.0,1390.0,868.2903225806451
1997-04,1997,04,470.0,929.0,656.6
1997-05,1997,05,411.0,3530.0,1585.5483870967741
1997-06,1997,06,173.0,4730.0,2408.733333333333
1997-07,1997,07,85.0,303.0,160.0
1997-08,1997,08,158.0,1030.0,395.7741935483871
1997-09,1997,09,434.0,2670.0,1264.3333333333333
1997-10,1997,10,809.0,1710.0,1367.0645161290322
1997-11,1997,11,682.0,1020.0,829.4666666666667
1997-12,1997,12,622.0,969.0,788.1290322580645
1998-01,1998,01,689.0,851.0,784.1290322580645
1998-02,1998,02,670.0,914.0,809.0357142857143
1998-03,1998,03,650.0,1030.0,792.9677419354839
1998-04,1998,04,64.0,775.0,426.03333333333336
1998-05,1998,05,101.0,1770.0,665.7096774193549
1998-06,1998,06,2050.0,5860.0,3524.0
1998-07,1998,07,436.0,4660.0,1548.8387096774193
1998-08,1998,08,363.0,1090.0,599.8387096774194
1998-09,1998,09,497.0,1190.0,804.8
1998-10,1998,10,707.0,1030.0,833.9354838709677
1998-11,1998,11,877.0,1190.0,1037.9
1998-12,1998,12,560.0,947.0,787.2258064516129
1999-01,1999,01,567.0,755.0,636.3870967741935
1999-02,1999,02,731.0,872.0,792.8571428571429
1999-03,1999,03,520.0,819.0,682.1935483870968
1999-04,1999,04,127.0,650.0,329.46666666666664
1999-05,1999,05,155.0,3130.0,679.3548387096774
1999-06,1999,06,1790.0,6710.0,3736.3333333333335
1999-07,1999,07,193.0,1240.0,476.9032258064516
1999-08,1999,08,262.0,801.0,432.2903225806452
1999-09,1999,09,684.0,2740.0,969.8
1999-10,1999,10,338.0,687.0,453.64516129032256
1999-11,1999,11,350.0,575.0,432.3666666666667
1999-12,1999,12,355.0,515.0,437.8709677419355
2000-01,2000,01,233.0,465.0,345.7741935483871
2000-02,2000,02,256.0,427.0,322.2758620689655
2000-03,2000,03,259.0,484.0,362.9032258064516
2000-04,2000,04,91.0,448.0,221.1
2000-05,2000,05,92.0,321.0,147.8709677419355
2000-06,2000,06,69.0,117.0,90.63333333333334
2000-07,2000,07,46.0,88.0,61.16129032258065
2000-08,2000,08,33.0,72.0,45.193548387096776
2000-09,2000,09,41.0,134.0,69.86666666666666
2000-10,2000,10,53.0,139.0,74.58064516129032
2000-11,2000,11,78.0,137.0,104.3
2000-12,2000,12,109.0,248.0,215.03225806451613
2001-01,2001,01,139.0,240.0,197.58064516129033
2001-02,2001,02,150.0,300.0,219.25
2001-03,2001,03,74.0,424.0,204.1290322580645
2001-04,2001,04,60.0,227.0,121.23333333333333
2001-05,2001,05,74.0,2440.0,940.9354838709677
2001-06,2001,06,93.0,1300.0,288.26666666666665
2001-07,2001,07,32.0,83.0,59.16129032258065
2001-08,2001,08,23.0,68.0,43.935483870967744
2001-09,2001,09,20.0,53.0,39.03333333333333
2001-10,2001,10,7.35,54.0,32.009032258064515
2001-11,2001,11,51.4,114.0,75.14666666666668
2001-12,2001,12,82.0,117.0,97.24193548387096
2002-01,2002,01,88.0,106.0,94.2258064516129
2002-02,2002,02,107.0,153.0,129.89285714285714
2002-03,2002,03,105.0,160.0,136.3548387096774
2002-04,2002,04,13.0,105.0,30.316666666666666
2002-05,2002,05,12.0,57.6,27.370967741935484
2002-06,2002,06,6.12,74.1,22.987666666666666
2002-07,2002,07,1.07,27.7,7.139677419354838
2002-08,2002,08,0.78,41.3,5.9070967741935485
2002-09,2002,09,9.18,123.0,53.456
2002-10,2002,10,30.0,112.0,49.60645161290322
2002-11,2002,11,64.6,136.0,86.34666666666666
2002-12,2002,12,61.0,89.6,73.29354838709678
2003-01,2003,01,64.0,92.0,76.58064516129032
2003-02,2003,02,75.0,105.0,86.17857142857143
2003-03,2003,03,38.6,114.0,66.13548387096773
2003-04,2003,04,13.7,38.3,23.540000000000003
2003-05,2003,05,11.8,385.0,60.17741935483871
2003-06,2003,06,16.0,126.0,45.3
2003-07,2003,07,9.64,27.1,14.090967741935483
2003-08,2003,08,8.08,18.9,13.261935483870968
2003-09,2003,09,9.28,38.6,22.742666666666665
2003-10,2003,10,12.7,54.7,30.10967741935484
2003-11,2003,11,30.6,110.0,69.32333333333332
2003-12,2003,12,30.0,94.2,49.73870967741936
2004-01,2004,01,33.0,47.0,39.38709677419355
2004-02,2004,02,32.0,100.0,53.6551724137931
2004-03,2004,03,28.0,107.0,67.15483870967742
2004-04,2004,04,18.4,42.1,28.133333333333333
2004-05,2004,05,19.4,46.4,28.10967741935484
2004-06,2004,06,22.4,186.0,64.63666666666667
2004-07,2004,07,12.5,172.0,46.99032258064516
2004-08,2004,08,32.5,78.5,52.68064516129032
2004-09,2004,09,23.2,111.0,49.1
2004-10,2004,10,11.5,568.0,113.74516129032257
2004-11,2004,11,127.0,362.0,192.16666666666666
2004-12,2004,12,150.0,265.0,207.96774193548387
2005-01,2005,01,210.0,729.0,319.1290322580645
2005-02,2005,02,253.0,562.0,391.7142857142857
2005-03,2005,03,429.0,670.0,545.1290322580645
2005-04,2005,04,323.0,629.0,442.9
2005-05,2005,05,367.0,7240.0,2557.8387096774195
2005-06,2005,06,1910.0,5800.0,3873.3333333333335
2005-07,2005,07,149.0,1840.0,477.258064516129
2005-08,2005,08,110.0,328.0,203.74193548387098
2005-09,2005,09,105.0,754.0,259.73333333333335
2005-10,2005,10,277.0,673.0,409.2903225806452
2005-11,2005,11,333.0,485.0,433.0
2005-12,2005,12,283.0,439.0,384.19354838709677
2006-01,2006,01,320.0,452.0,376.258064516129
2006-02,2006,02,352.0,522.0,415.85714285714283
2006-03,2006,03,373.0,574.0,456.9032258064516
2006-04,2006,04,240.0,540.0,394.7
2006-05,2006,05,260.0,1680.0,688.0322580645161
2006-06,2006,06,72.6,2390.0,709.48
2006-07,2006,07,34.9,105.0,60.90967741935484
2006-08,2006,08,45.1,116.0,80.28387096774195
2006-09,2006,09,43.3,359.0,123.33333333333333
2006-10,2006,10,87.7,542.0,274.4516129032258
2006-11,2006,11,260.0,347.0,297.2
2006-12,2006,12,233.0,340.0,288.2258064516129
2007-01,2007,01,170.0,300.0,231.93548387096774
2007-02,2007,02,170.0,230.0,195.71428571428572
2007-03,2007,03,93.8,276.0,180.50967741935486
2007-04,2007,04,45.0,336.0,129.73999999999998
2007-05,2007,05,44.2,150.0,93.56451612903226
2007-06,2007,06,14.3,105.0,50.67333333333333
2007-07,2007,07,14.8,71.2,43.3
2007-08,2007,08,27.0,93.3,50.8258064516129
2007-09,2007,09,26.5,121.0,52.13666666666667
2007-10,2007,10,26.5,54.4,40.89354838709678
2007-11,2007,11,32.1,75.0,49.24
2007-12,2007,12,38.0,80.0,64.56774193548387
2008-01,2008,01,68.0,80.0,72.80645161290323
2008-02,2008,02,75.0,93.0,83.27586206896552
2008-03,2008,03,74.0,446.0,275.80645161290323
2008-04,2008,04,60.0,403.0,267.7033333333333
2008-05,2008,05,41.5,456.0,133.71612903225807
2008-06,2008,06,103.0,483.0,239.63333333333333
2008-07,2008,07,27.9,102.0,59.58387096774193
2008-08,2008,08,20.8,326.0,195.75806451612902
2008-09,2008,09,91.7,437.0,289.39000000000004
2008-10,2008,10,42.6,100.0,71.25483870967743
2008-11,2008,11,55.4,82.2,75.24666666666667
2008-12,2008,12,55.0,79.5,65.28064516129032
2009-01,2009,01,54.0,75.7,64.59354838709677
2009-02,2009,02,68.8,118.0,93.94642857142857
2009-03,2009,03,68.4,211.0,138.76774193548388
2009-04,2009,04,57.9,279.0,132.27333333333334
2009-05,2009,05,48.2,1560.0,453.9451612903226
2009-06,2009,06,271.0,1850.0,727.7333333333333
2009-07,2009,07,48.0,389.0,149.58709677419355
2009-08,2009,08,83.6,244.0,124.6774193548387
2009-09,2009,09,63.3,244.0,104.23
2009-10,2009,10,66.5,237.0,154.08064516129033
2009-11,2009,11,238.0,260.0,247.0
2009-12,2009,12,183.0,267.0,216.70967741935485
2010-01,2010,01,214.0,221.0,217.51612903225808
2010-02,2010,02,217.0,292.0,270.4642857142857
2010-03,2010,03,171.0,396.0,295.9032258064516
2010-04,2010,04,59.7,273.0,170.93333333333334
2010-05,2010,05,41.3,121.0,69.63548387096773
2010-06,2010,06,46.3,2920.0,606.7166666666667
2010-07,2010,07,35.9,107.0,71.98064516129033
2010-08,2010,08,30.6,147.0,77.15483870967742
2010-09,2010,09,42.8,115.0,74.16666666666667
2010-10,2010,10,41.6,202.0,102.57096774193548
2010-11,2010,11,110.0,192.0,160.9
2010-12,2010,12,100.0,145.0,127.93548387096774
2011-01,2011,01,160.0,260.0,218.0
2011-02,2011,02,180.0,730.0,438.2142857142857
2011-03,2011,03,700.0,1350.0,966.9032258064516
2011-04,2011,04,936.0,1640.0,1161.5333333333333
2011-05,2011,05,801.0,2570.0,1673.3870967741937
2011-06,2011,06,2040.0,7000.0,4841.333333333333
2011-07,2011,07,1520.0,8450.0,4727.419354838709
2011-08,2011,08,600.0,1730.0,977.6451612903226
2011-09,2011,09,776.0,1190.0,934.5333333333333
2011-10,2011,10,220.0,1020.0,690.2258064516129
2011-11,2011,11,824.0,1200.0,1012.9
2011-12,2011,12,671.0,952.0,790.0967741935484
2012-01,2012,01,314.0,726.0,490.5483870967742
2012-02,2012,02,259.0,365.0,320.6551724137931
2012-03,2012,03,236.0,443.0,356.8709677419355
2012-04,2012,04,38.0,325.0,157.18333333333334
2012-05,2012,05,39.4,82.3,64.88709677419355
2012-06,2012,06,33.5,75.8,54.13666666666666
2012-07,2012,07,12.0,74.8,42.81612903225806
2012-08,2012,08,19.7,55.8,34.748387096774195
2012-09,2012,09,26.8,127.0,48.62
2012-10,2012,10,20.8,74.5,54.483870967741936
2012-11,2012,11,55.7,71.8,62.413333333333334
2012-12,2012,12,47.0,75.8,60.79677419354839
2013-01,2013,01,44.0,64.0,51.064516129032256
2013-02,2013,02,51.0,70.0,58.214285714285715
2013-03,2013,03,66.1,144.0,96.68387096774192
2013-04,2013,04,56.5,195.0,109.42666666666668
2013-05,2013,05,33.6,94.5,58.983870967741936
2013-06,2013,06,35.3,81.7,57.99333333333333
2013-07,2013,07,42.0,85.4,60.019354838709674
2013-08,2013,08,26.4,107.0,51.622580645161285
2013-09,2013,09,35.5,267.0,97.51666666666667
2013-10,2013,10,63.9,104.0,76.01290322580645
2013-11,2013,11,63.1,116.0,73.68666666666667
2013-12,2013,12,60.0,123.0,98.69677419354838
2014-01,2014,01,64.0,116.0,83.35483870967742
2014-02,2014,02,56.0,105.0,87.75
2014-03,2014,03,63.9,171.0,122.31612903225808
2014-04,2014,04,26.3,141.0,68.58
2014-05,2014,05,19.8,101.0,57.541935483870965
2014-06,2014,06,32.7,124.0,61.32666666666667
2014-07,2014,07,31.4,87.2,59.20967741935484
2014-08,2014,08,33.2,251.0,107.07096774193548
2014-09,2014,09,59.6,1700.0,184.65666666666667
2014-10,2014,10,86.5,507.0,149.5258064516129
2014-11,2014,11,141.0,310.0,198.7
2014-12,2014,12,169.0,308.0,251.5483870967742
2015-01,2015,01,132.0,407.0,235.19354838709677
2015-02,2015,02,104.0,403.0,182.42857142857142
2015-03,2015,03,54.7,197.0,124.5741935483871
2015-04,2015,04,17.2,76.3,37.38666666666666
2015-05,2015,05,31.2,254.0,150.72903225806454
2015-06,2015,06,58.4,2040.0,600.49
2015-07,2015,07,32.4,330.0,115.0516129032258
2015-08,2015,08,28.1,125.0,75.69677419354838
2015-09,2015,09,59.9,198.0,99.2
2015-10,2015,10,41.3,227.0,111.7290322580645
2015-11,2015,11,92.0,250.0,160.06666666666666
2015-12,2015,12,58.0,110.0,92.06451612903226
2016-01,2016,01,46.0,200.0,113.3225806451613
2016-02,2016,02,182.0,452.0,312.7586206896552
2016-03,2016,03,110.0,417.0,200.2258064516129
2016-04,2016,04,29.0,192.0,99.29666666666667
2016-05,2016,05,70.5,544.0,199.96129032258065
2016-06,2016,06,112.0,2630.0,1147.5666666666666
2016-07,2016,07,35.4,235.0,80.71290322580644
2016-08,2016,08,35.0,101.0,63.45161290322581
2016-09,2016,09,41.5,1630.0,183.58333333333334
2016-10,2016,10,134.0,304.0,216.19354838709677
2016-11,2016,11,219.0,346.0,291.6333333333333
2016-12,2016,12,135.0,237.0,195.29032258064515
2017-01,2017,01,225.0,730.0,442.8709677419355
2017-02,2017,02,734.0,1240.0,1032.5357142857142
2017-03,2017,03,961.0,1340.0,1065.774193548387
2017-04,2017,04,160.0,1260.0,548.7666666666667
2017-05,2017,05,113.0,3030.0,1619.5483870967741
2017-06,2017,06,140.0,3770.0,1695.1666666666667
2017-07,2017,07,83.8,279.0,148.42903225806452
2017-08,2017,08,80.5,213.0,132.49032258064514
2017-09,2017,09,79.7,303.0,151.2866666666667
2017-10,2017,10,114.0,346.0,214.19354838709677
2017-11,2017,11,160.0,357.0,242.56666666666666
2017-12,2017,12,138.0,261.0,161.67741935483872
2018-01,2018,01,164.0,214.0,179.58064516129033
2018-02,2018,02,153.0,321.0,213.21428571428572
2018-03,2018,03,248.0,389.0,303.38709677419354
2018-04,2018,04,33.1,298.0,151.34333333333333
2018-05,2018,05,41.5,105.0,79.9258064516129
2018-06,2018,06,27.1,72.5,48.05
2018-07,2018,07,29.4,66.8,45.641935483870974
2018-08,2018,08,18.6,90.9,37.23225806451613
2018-09,2018,09,15.9,33.3,23.37
2018-10,2018,10,26.2,133.0,79.80645161290323
2018-11,2018,11,48.2,67.0,55.14333333333333
2018-12,2018,12,45.2,65.7,58.88387096774194
2019-01,2019,01,48.9,89.5,67.64838709677419
2019-02,2019,02,61.4,90.1,75.79285714285713
2019-03,2019,03,83.2,874.0,329.5193548387097
2019-04,2019,04,214.0,787.0,567.3666666666667
2019-05,2019,05,38.3,1320.0,418.11290322580646
2019-06,2019,06,1270.0,6850.0,3997.0
2019-07,2019,07,98.1,3690.0,841.0999999999999
2019-08,2019,08,109.0,180.0,151.06451612903226
2019-09,2019,09,174.0,315.0,247.46666666666667
2019-10,2019,10,212.0,308.0,273.80645161290323
2019-11,2019,11,230.0,419.0,321.3
2019-12,2019,12,216.0,371.0,300.4516129032258
2020-01,2020,01,217.0,282.0,240.48387096774192
2020-02,2020,02,210.0,382.0,280.41379310344826
2020-03,2020,03,209.0,406.0,267.35483870967744
2020-04,2020,04,53.5,337.0,216.96
2020-05,2020,05,61.8,348.0,139.08709677419355
2020-06,2020,06,60.2,2580.0,514.8266666666666
2020-07,2020,07,34.7,96.6,55.89677419354839
2020-08,2020,08,26.4,74.1,53.92903225806452
2020-09,2020,09,28.1,85.5,43.05
2020-10,2020,10,38.2,79.4,48.983870967741936
2020-11,2020,11,54.5,183.0,76.79333333333334
2020-12,2020,12,43.9,62.4,54.39032258064516
2021-01,2021,01,47.8,52.6,50.50322580645161
2021-02,2021,02,51.6,71.2,62.114285714285714
2021-03,2021,03,61.5,105.0,83.40322580645162
2021-04,2021,04,37.2,112.0,63.34
2021-05,2021,05,33.1,79.9,51.39032258064516
2021-06,2021,06,34.0,82.8,53.19666666666667
2021-07,2021,07,24.0,48.9,37.690322580645166
2021-08,2021,08,26.2,490.0,65.02580645161291
2021-09,2021,09,36.5,91.4,59.65333333333333
2021-10,2021,10,42.8,161.0,89.5741935483871
2021-11,2021,11,56.3,77.9,65.74
2021-12,2021,12,45.9,57.7,52.44193548387097
2022-01,2022,01,40.0,66.5,60.10645161290322
2022-02,2022,02,56.5,74.7,67.73571428571428
2022-03,2022,03,70.6,116.0,87.08709677419354
2022-04,2022,04,34.0,98.2,53.24
2022-05,2022,05,44.0,111.0,67.90645161290323
2022-06,2022,06,45.5,106.0,69.5
