date,year,month,min_cfs,max_cfs,mean_cfs
2007-04,2007,04,675.0,994.0,810.8333333333334
2007-05,2007,05,951.0,1840.0,1376.8387096774193
2007-06,2007,06,359.0,1170.0,768.5333333333333
2007-07,2007,07,242.0,404.0,335.4193548387097
2007-08,2007,08,157.0,534.0,275.5483870967742
2007-09,2007,09,195.0,520.0,315.8
2007-10,2007,10,411.0,592.0,463.0967741935484
2007-11,2007,11,260.0,411.0,342.3333333333333
2007-12,2007,12,210.0,270.0,245.16129032258064
2008-01,2008,01,220.0,260.0,241.61290322580646
2008-02,2008,02,240.0,270.0,253.79310344827587
2008-03,2008,03,240.0,598.0,363.2258064516129
2008-04,2008,04,426.0,842.0,588.2333333333333
2008-05,2008,05,860.0,3600.0,1766.032258064516
2008-06,2008,06,1990.0,3390.0,2530.6666666666665
2008-07,2008,07,553.0,1930.0,948.5806451612904
2008-08,2008,08,241.0,715.0,447.0
2008-09,2008,09,254.0,506.0,376.73333333333335
2008-10,2008,10,405.0,479.0,437.83870967741933
2008-11,2008,11,374.0,460.0,422.0
2008-12,2008,12,233.0,440.0,347.1290322580645
2009-01,2009,01,195.0,369.0,272.51612903225805
2009-02,2009,02,344.0,689.0,430.89285714285717
2009-03,2009,03,391.0,564.0,458.64516129032256
2009-04,2009,04,438.0,1210.0,619.4
2009-05,2009,05,1200.0,3210.0,2179.032258064516
2009-06,2009,06,1340.0,2250.0,1805.6666666666667
2009-07,2009,07,395.0,1240.0,699.4516129032259
2009-08,2009,08,184.0,406.0,263.96774193548384
2009-09,2009,09,154.0,444.0,300.0
2009-10,2009,10,381.0,497.0,433.83870967741933
2009-11,2009,11,341.0,434.0,399.1333333333333
2009-12,2009,12,184.0,313.0,218.6451612903226
2010-01,2010,01,239.0,384.0,297.64516129032256
2010-02,2010,02,280.0,458.0,359.32142857142856
2010-03,2010,03,428.0,575.0,486.4193548387097
2010-04,2010,04,527.0,1230.0,724.4
2010-05,2010,05,660.0,2390.0,1187.8709677419354
2010-06,2010,06,495.0,3200.0,1682.8333333333333
2010-07,2010,07,253.0,539.0,390.93548387096774
2010-08,2010,08,205.0,588.0,376.83870967741933
2010-09,2010,09,139.0,266.0,202.5
2010-10,2010,10,225.0,598.0,363.19354838709677
2010-11,2010,11,242.0,483.0,414.2
2010-12,2010,12,217.0,516.0,401.2903225806452
2011-01,2011,01,218.0,520.0,408.0
2011-02,2011,02,310.0,700.0,479.64285714285717
2011-03,2011,03,501.0,913.0,664.7741935483871
2011-04,2011,04,494.0,948.0,711.2666666666667
2011-05,2011,05,698.0,3350.0,1673.6129032258063
2011-06,2011,06,3370.0,4980.0,4363.333333333333
2011-07,2011,07,1090.0,4680.0,2696.451612903226
2011-08,2011,08,457.0,1210.0,738.5806451612904
