date,year,month,min_cfs,max_cfs,mean_cfs,median_cfs,Q25_cfs
2019-10,2019,10,27.3,90.8,63.274193548387096,62.3,56.1
2019-11,2019,11,70.2,146.0,108.88666666666667,105.5,100.125
2019-12,2019,12,64.3,171.0,105.35806451612903,97.9,80.6
2020-01,2020,01,66.9,95.6,80.50645161290322,80.9,73.05000000000001
2020-02,2020,02,66.6,130.0,84.10689655172413,82.6,71.8
2020-03,2020,03,137.0,761.0,408.96774193548384,402.0,307.0
2020-04,2020,04,283.0,1950.0,662.6666666666666,550.5,451.75
2020-05,2020,05,1490.0,4320.0,2456.451612903226,2390.0,2045.0
2020-06,2020,06,295.0,2900.0,1230.3333333333333,832.0,474.0
2020-07,2020,07,9.37,270.0,68.42096774193548,17.8,13.65
2020-08,2020,08,0.02,40.4,4.22516129032258,1.36,0.23500000000000001
2020-09,2020,09,0.0,23.0,9.129666666666667,10.8,0.4325
2020-10,2020,10,13.0,139.0,48.438709677419354,51.6,29.85
2020-11,2020,11,33.9,121.0,89.28999999999999,95.8,77.55
2020-12,2020,12,56.9,108.0,96.28064516129032,104.0,90.19999999999999
2021-01,2021,01,108.0,109.0,108.19354838709677,108.0,108.0
2021-02,2021,02,109.0,127.0,113.89285714285714,110.5,109.75
2021-03,2021,03,129.0,346.0,210.90322580645162,189.0,143.5
2021-04,2021,04,167.0,485.0,300.6666666666667,308.0,248.5
2021-05,2021,05,377.0,1120.0,740.2258064516129,765.0,544.0
2021-06,2021,06,52.1,799.0,356.6166666666667,280.0,77.875
2021-07,2021,07,0.12,144.0,20.02,4.25,1.9849999999999999
2021-08,2021,08,0.0,18.1,0.8680645161290322,0.24,0.0
2021-09,2021,09,0.0,1.53,0.051000000000000004,0.0,0.0
2021-10,2021,10,5.53,155.0,67.84935483870967,73.7,33.85
2021-11,2021,11,45.9,156.0,108.78333333333333,114.5,100.25
2021-12,2021,12,63.5,130.0,91.44193548387096,89.2,80.6
2022-01,2022,01,80.9,112.0,100.36451612903227,101.0,97.05
2022-02,2022,02,73.0,95.0,80.37142857142858,78.6,75.875
2022-03,2022,03,76.2,813.0,240.99677419354836,165.0,104.5
2022-04,2022,04,223.0,1390.0,585.7666666666667,516.5,346.25
2022-05,2022,05,1010.0,2780.0,1726.4516129032259,1650.0,1255.0
2022-06,2022,06,318.0,1990.0,1097.1,1220.0,727.0
2022-07,2022,07,117.0,557.0,263.8333333333333,241.5,145.0
